emp_no,first_name,last_name,title,dept_no,dept_name,hire_date,to_date
245590,Doowon,Honglei,Senior Engineer,d005,Development,1988-04-03,9999-01-01
245593,Shigeu,Perez,Staff,d007,Sales,1986-09-09,9999-01-01
245598,Takanari,Remmers,Staff,d007,Sales,1987-06-22,9999-01-01
245611,Arup,Randi,Senior Staff,d007,Sales,1985-07-02,9999-01-01
245622,Sergi,Pellegrinelli,Senior Engineer,d004,Production,1985-05-23,9999-01-01
245634,Berry,Hatcliff,Senior Engineer,d005,Development,1986-03-07,9999-01-01
245642,Kiyokazu,Sommer,Senior Engineer,d005,Development,1987-10-13,9999-01-01
245645,Guttorm,Decaestecker,Senior Staff,d009,Customer Service,1985-05-27,9999-01-01
245653,Padma,Brlek,Senior Staff,d009,Customer Service,1986-06-15,9999-01-01
245688,Mrinalini,Ambroszkiewicz,Technique Leader,d004,Production,1985-12-10,9999-01-01
245717,Chinya,Nergos,Senior Engineer,d004,Production,1985-04-07,9999-01-01
245719,Ayonca,Lowrie,Staff,d007,Sales,1985-02-23,9999-01-01
245740,Arun,Pelz,Senior Staff,d008,Research,1988-01-14,9999-01-01
245742,Ohad,Lampe,Senior Staff,d007,Sales,1985-06-05,9999-01-01
245756,Munenori,Nitto,Senior Staff,d009,Customer Service,1988-12-29,9999-01-01
245771,Fox,Murtafg,Senior Engineer,d006,Quality Management,1988-05-31,9999-01-01
245777,Randi,Bultermann,Senior Staff,d002,Finance,1987-04-30,9999-01-01
245790,Yongmao,Alblas,Staff,d007,Sales,1985-12-26,9999-01-01
245815,Sahrah,Swick,Engineer,d009,Customer Service,1988-10-28,9999-01-01
245829,Valter,McConalogue,Engineer,d005,Development,1987-04-14,9999-01-01
245833,Francesca,Fontan,Senior Engineer,d006,Quality Management,1987-01-19,9999-01-01
245835,Peternela,Back,Staff,d007,Sales,1986-05-05,9999-01-01
245837,Poorav,Kermarrec,Engineer,d005,Development,1988-06-11,9999-01-01
245840,Shan,Beznosov,Senior Staff,d002,Finance,1985-06-19,9999-01-01
245880,Valdiodio,Giveon,Senior Engineer,d005,Development,1985-12-13,9999-01-01
245886,Frederique,Herath,Assistant Engineer,d005,Development,1987-02-14,9999-01-01
245889,Mohamadou,Cappelli,Senior Engineer,d005,Development,1987-04-27,9999-01-01
245902,Mizuhito,Rajaraman,Senior Staff,d009,Customer Service,1988-12-18,9999-01-01
245914,Shim,Swick,Technique Leader,d005,Development,1986-08-19,9999-01-01
245920,Baoqiu,Nishimukai,Senior Staff,d009,Customer Service,1986-11-29,9999-01-01
245927,Udo,Orlowski,Engineer,d004,Production,1985-09-28,9999-01-01
245953,Xiaoqiang,Azuma,Technique Leader,d004,Production,1986-08-23,9999-01-01
245969,Akhilish,Kushner,Staff,d007,Sales,1988-09-27,9999-01-01
245986,Reinhard,Gargeya,Senior Engineer,d005,Development,1986-08-05,9999-01-01
245997,Zhongwei,Rusterholz,Staff,d007,Sales,1988-07-19,9999-01-01
245998,Suvo,Deville,Staff,d002,Finance,1986-11-25,9999-01-01
246005,Marke,Hanratty,Senior Staff,d007,Sales,1987-04-15,9999-01-01
246012,Moie,Rusmann,Senior Staff,d002,Finance,1986-03-28,9999-01-01
246038,Herbert,Pettit,Senior Engineer,d004,Production,1986-08-01,9999-01-01
246039,Weicheng,Osgood,Staff,d001,Marketing,1986-07-11,9999-01-01
246041,Maria,Bahl,Staff,d002,Finance,1985-03-03,9999-01-01
246050,Douadi,Valiente,Engineer,d004,Production,1987-08-27,9999-01-01
246061,Jaana,Ramsey,Senior Engineer,d004,Production,1988-05-10,9999-01-01
246062,Divier,Codenie,Senior Engineer,d004,Production,1985-04-22,9999-01-01
246071,Ortrud,Ramras,Senior Engineer,d004,Production,1985-12-05,9999-01-01
246073,Karoline,Pietrzykowski,Engineer,d004,Production,1987-07-29,9999-01-01
246077,Berni,Fordan,Staff,d008,Research,1988-04-16,9999-01-01
246089,Hironobu,Otillio,Technique Leader,d004,Production,1986-03-25,9999-01-01
246093,Munehiko,Conti,Senior Engineer,d004,Production,1987-04-08,9999-01-01
246100,Barry,Weedman,Senior Engineer,d004,Production,1987-09-06,9999-01-01
246101,Karoline,Sherertz,Senior Staff,d007,Sales,1987-03-23,9999-01-01
246103,Muneo,Chinal,Senior Engineer,d006,Quality Management,1986-03-11,9999-01-01
246114,Oscar,Kabayashi,Senior Staff,d008,Research,1986-03-26,9999-01-01
246134,Nobuyoshi,Belinskaya,Senior Engineer,d005,Development,1987-05-10,9999-01-01
246140,Duangkaew,Zschoche,Staff,d007,Sales,1987-02-18,9999-01-01
246149,Guangming,Fargier,Engineer,d005,Development,1987-07-01,9999-01-01
246155,Phillip,Peak,Senior Staff,d007,Sales,1986-10-03,9999-01-01
246157,Saddek,Ohori,Engineer,d004,Production,1985-03-09,9999-01-01
246160,Bilhanan,McFarlin,Senior Engineer,d004,Production,1988-09-13,9999-01-01
246165,Hironobu,Spinelli,Staff,d007,Sales,1987-02-23,9999-01-01
246170,Shugo,Zirintsis,Staff,d003,Human Resources,1985-02-27,9999-01-01
246182,Jahangir,Heydon,Staff,d007,Sales,1987-03-03,9999-01-01
246198,Aruna,Spataro,Senior Staff,d001,Marketing,1987-12-18,9999-01-01
246207,Sumali,Piazza,Senior Engineer,d005,Development,1985-06-19,9999-01-01
246215,Seshu,Anger,Senior Staff,d008,Research,1986-07-01,9999-01-01
246224,Kenton,Griswold,Engineer,d005,Development,1985-04-12,9999-01-01
246225,Reuven,Birjandi,Assistant Engineer,d006,Quality Management,1986-07-25,9999-01-01
246236,Muzhong,Sudkamp,Senior Staff,d008,Research,1988-11-10,9999-01-01
246240,Gian,Polajnar,Senior Engineer,d006,Quality Management,1986-05-18,9999-01-01
246249,Jamaludin,Remmele,Senior Engineer,d005,Development,1986-06-14,9999-01-01
246253,Neven,Jansen,Staff,d007,Sales,1988-05-07,9999-01-01
246273,Uwe,Poulakidas,Senior Engineer,d005,Development,1986-03-05,9999-01-01
246289,Owen,Polupanov,Engineer,d004,Production,1987-09-05,9999-01-01
246295,Kwangyoen,Asmuth,Senior Engineer,d005,Development,1985-09-08,9999-01-01
246320,Michaela,Bage,Assistant Engineer,d005,Development,1985-11-10,9999-01-01
246322,Kazuhito,Staudhammer,Engineer,d005,Development,1988-04-14,9999-01-01
246356,Koldo,Pagter,Senior Engineer,d005,Development,1988-03-23,9999-01-01
246381,Feiyu,Peha,Staff,d007,Sales,1987-03-06,9999-01-01
246383,Mart,Radivojevic,Senior Staff,d003,Human Resources,1988-04-21,9999-01-01
246392,Toshimo,Tyugu,Senior Staff,d008,Research,1987-05-20,9999-01-01
246395,Vasilii,Schwabacher,Senior Engineer,d004,Production,1985-04-25,9999-01-01
246428,Kwangjo,Velasco,Senior Staff,d001,Marketing,1986-03-31,9999-01-01
246435,Becky,Merkl,Senior Engineer,d004,Production,1986-10-28,9999-01-01
246437,Michaela,Badache,Engineer,d006,Quality Management,1988-12-02,9999-01-01
246446,Arlette,Molenkamp,Engineer,d005,Development,1986-06-03,9999-01-01
246467,Adel,Nations,Senior Engineer,d004,Production,1985-09-20,9999-01-01
246482,Tsutomu,Journel,Staff,d007,Sales,1988-08-14,9999-01-01
246490,Ohad,Farris,Senior Engineer,d004,Production,1985-06-16,9999-01-01
246498,Matt,Herber,Technique Leader,d005,Development,1988-11-16,9999-01-01
246505,Hugo,Byoun,Staff,d007,Sales,1987-11-22,9999-01-01
246510,Chinho,Zedlitz,Engineer,d006,Quality Management,1985-10-26,9999-01-01
246511,Kokou,Pelz,Senior Engineer,d006,Quality Management,1987-11-30,9999-01-01
246513,Magy,Parhami,Senior Engineer,d004,Production,1987-04-29,9999-01-01
246522,Toshimi,Ramras,Engineer,d005,Development,1986-01-31,9999-01-01
246545,Honesty,Benantar,Staff,d002,Finance,1987-10-08,9999-01-01
246549,Kwok,Picel,Senior Staff,d003,Human Resources,1987-09-09,9999-01-01
246556,Hairong,Axelband,Senior Staff,d002,Finance,1985-12-12,9999-01-01
246559,Gian,Rissanen,Staff,d007,Sales,1988-02-29,9999-01-01
246566,Heekeun,Eickenmeyer,Senior Engineer,d004,Production,1988-02-14,9999-01-01
246568,Tianruo,Dymetman,Technique Leader,d006,Quality Management,1987-05-08,9999-01-01
246571,Kristof,Leuchs,Staff,d002,Finance,1987-08-25,9999-01-01
246590,Vesna,Panwar,Senior Engineer,d005,Development,1988-11-20,9999-01-01
246600,Visit,Chachaty,Senior Staff,d009,Customer Service,1986-07-20,9999-01-01
246622,Shigeu,Valette,Senior Staff,d008,Research,1986-05-06,9999-01-01
246630,Adib,Markovitch,Assistant Engineer,d008,Research,1985-06-08,9999-01-01
246639,Sergi,Schiettecatte,Senior Engineer,d004,Production,1986-01-04,9999-01-01
246647,Poorav,Cochrane,Engineer,d004,Production,1985-02-09,9999-01-01
246651,Mohammed,Heemskerk,Engineer,d004,Production,1986-12-16,9999-01-01
246658,Hatim,Nitsche,Engineer,d005,Development,1985-06-21,9999-01-01
246677,Marlo,Stellhorn,Staff,d002,Finance,1987-12-05,9999-01-01
246692,Lansing,Conti,Senior Staff,d007,Sales,1987-10-03,9999-01-01
246700,Bodh,Cools,Engineer,d004,Production,1987-01-18,9999-01-01
246709,Pohua,Sundgren,Senior Engineer,d004,Production,1985-08-22,9999-01-01
246717,Sham,Benzmuller,Senior Staff,d007,Sales,1986-02-20,9999-01-01
246720,Sreekrishna,Quaggetto,Senior Engineer,d004,Production,1985-08-11,9999-01-01
246722,Jouni,Heemskerk,Staff,d004,Production,1985-10-01,9999-01-01
246739,Takahito,Llado,Senior Staff,d003,Human Resources,1986-05-02,9999-01-01
246743,Zhonghua,Bridgland,Staff,d009,Customer Service,1985-03-21,9999-01-01
246756,Suvo,Schwartzburd,Senior Staff,d007,Sales,1988-05-18,9999-01-01
246765,Oguz,Osgood,Senior Engineer,d004,Production,1988-04-08,9999-01-01
246775,Jixiang,Kamber,Senior Staff,d001,Marketing,1988-08-31,9999-01-01
246782,Torsten,Hettesheimer,Technique Leader,d004,Production,1986-02-10,9999-01-01
246783,Sariel,Garigliano,Senior Staff,d007,Sales,1987-07-14,9999-01-01
246794,Marlo,Rebaine,Technique Leader,d005,Development,1986-10-29,9999-01-01
246812,Goa,Jonsson,Senior Engineer,d005,Development,1986-06-02,9999-01-01
246817,Taegyun,Czaja,Engineer,d004,Production,1986-12-11,9999-01-01
246834,Gladys,Dusink,Staff,d008,Research,1986-04-23,9999-01-01
246839,Zhanqiu,Yoshimura,Senior Engineer,d004,Production,1987-07-24,9999-01-01
246851,Isamu,Farris,Engineer,d004,Production,1987-06-21,9999-01-01
246854,Roddy,Gips,Engineer,d005,Development,1987-06-11,9999-01-01
246858,Dannz,Swist,Engineer,d005,Development,1986-06-18,9999-01-01
246866,Huican,Carrera,Senior Engineer,d005,Development,1988-12-20,9999-01-01
246873,Shaz,Vilarrasa,Technique Leader,d005,Development,1986-11-06,9999-01-01
246881,Atreyi,Karcich,Engineer,d004,Production,1985-04-10,9999-01-01
246901,Khue,Heinisuo,Senior Engineer,d004,Production,1988-05-24,9999-01-01
246904,Carrsten,Armand,Staff,d007,Sales,1988-05-28,9999-01-01
246915,Masamitsu,Pollock,Senior Engineer,d006,Quality Management,1985-07-23,9999-01-01
246919,Menkae,Perin,Senior Staff,d007,Sales,1988-05-13,9999-01-01
246930,Kitty,Anguita,Senior Engineer,d005,Development,1986-06-14,9999-01-01
246947,Arvind,Montemayor,Engineer,d004,Production,1986-10-25,9999-01-01
246957,Juichirou,Gini,Senior Engineer,d004,Production,1986-12-05,9999-01-01
246959,Tomoyuki,Lindenbaum,Staff,d007,Sales,1987-01-17,9999-01-01
246979,Youjian,Wuwongse,Staff,d002,Finance,1988-06-05,9999-01-01
246984,Taizo,Fraisse,Senior Staff,d003,Human Resources,1987-04-27,9999-01-01
246997,Jaewon,Aloia,Senior Staff,d008,Research,1985-06-15,9999-01-01
247055,Fan,Peris,Senior Engineer,d004,Production,1986-04-18,9999-01-01
247056,Syozo,Figueira,Senior Staff,d007,Sales,1987-12-31,9999-01-01
247060,Pranay,Bamford,Senior Staff,d009,Customer Service,1986-01-03,9999-01-01
247065,Shakhar,Zedlitz,Technique Leader,d004,Production,1986-01-08,9999-01-01
247084,Collette,Yurek,Senior Engineer,d005,Development,1986-11-28,9999-01-01
247086,Boaz,Mundy,Senior Staff,d007,Sales,1985-03-21,9999-01-01
247104,Jinya,Schnelling,Staff,d007,Sales,1985-09-20,9999-01-01
247116,Adil,Lambe,Senior Engineer,d004,Production,1986-02-01,9999-01-01
247118,Khaled,Panwar,Senior Engineer,d004,Production,1986-07-06,9999-01-01
247135,Yaghout,Bage,Engineer,d004,Production,1988-05-25,9999-01-01
247168,Taisook,Barriga,Technique Leader,d004,Production,1988-03-18,9999-01-01
247170,Wonhee,Lanteri,Senior Staff,d003,Human Resources,1986-05-21,9999-01-01
247185,Yishai,Stifter,Engineer,d009,Customer Service,1985-08-15,9999-01-01
247198,Conrado,Zultner,Staff,d008,Research,1987-04-22,9999-01-01
247206,Jordanka,Ishibashi,Senior Staff,d001,Marketing,1985-12-24,9999-01-01
247210,Guoxiang,Kuzuoka,Staff,d002,Finance,1987-03-26,9999-01-01
247216,Georg,Bazzichi,Engineer,d005,Development,1988-09-22,9999-01-01
247220,Aimee,Miyakawa,Staff,d007,Sales,1986-04-05,9999-01-01
247232,Mariangiola,Mandelberg,Senior Engineer,d004,Production,1986-02-08,9999-01-01
247256,Patricio,Reutenauer,Staff,d007,Sales,1987-02-24,9999-01-01
247284,Gina,Otillio,Senior Engineer,d005,Development,1988-07-12,9999-01-01
247299,Yinlin,Whitcomb,Senior Engineer,d008,Research,1987-07-15,9999-01-01
247306,Berry,Rosaz,Staff,d009,Customer Service,1986-11-24,9999-01-01
247311,Pranay,Bolsens,Staff,d001,Marketing,1985-03-20,9999-01-01
247315,Fei,Lorho,Senior Staff,d007,Sales,1988-08-06,9999-01-01
247318,Sarita,Baek,Senior Engineer,d005,Development,1986-12-19,9999-01-01
247323,Shaz,Godskesen,Staff,d001,Marketing,1987-07-05,9999-01-01
247332,Hugo,Gerlach,Engineer,d005,Development,1988-07-28,9999-01-01
247335,Dante,Bottner,Engineer,d004,Production,1988-05-14,9999-01-01
247338,Giri,Pardalos,Assistant Engineer,d004,Production,1987-06-05,9999-01-01
247377,Yurij,Bondorf,Senior Engineer,d005,Development,1988-03-30,9999-01-01
247400,Huei,Chappelet,Engineer,d005,Development,1985-04-22,9999-01-01
247401,Sudharsan,Iivonen,Staff,d003,Human Resources,1987-07-22,9999-01-01
247408,Aamod,Perez,Senior Engineer,d005,Development,1987-11-06,9999-01-01
247410,Arif,Spataro,Engineer,d004,Production,1985-08-11,9999-01-01
247411,Anyuan,Hedayat,Staff,d007,Sales,1985-02-14,9999-01-01
247412,Jaihie,Brodie,Senior Staff,d008,Research,1986-09-01,9999-01-01
247427,Uinam,Schaaf,Engineer,d005,Development,1987-07-28,9999-01-01
247442,Mantis,Fordan,Senior Engineer,d006,Quality Management,1988-04-20,9999-01-01
247449,Anneli,Percebois,Engineer,d004,Production,1986-11-19,9999-01-01
247453,Khoa,Flasterstein,Senior Staff,d008,Research,1988-07-26,9999-01-01
247458,Minghong,Monkewich,Staff,d009,Customer Service,1985-08-04,9999-01-01
247472,Mayuko,Rossi,Engineer,d005,Development,1985-02-15,9999-01-01
247477,Alenka,Kropp,Senior Staff,d007,Sales,1988-03-07,9999-01-01
247485,Mrinalini,Luby,Staff,d001,Marketing,1987-04-05,9999-01-01
247502,Yinlin,Iivonen,Staff,d007,Sales,1985-08-10,9999-01-01
247518,Yefim,Siprelle,Senior Engineer,d008,Research,1986-05-16,9999-01-01
247537,Muzhong,Eldridge,Engineer,d004,Production,1988-01-28,9999-01-01
247538,Fatemeh,Verspoor,Senior Staff,d007,Sales,1988-08-13,9999-01-01
247540,Parviz,Murthy,Staff,d009,Customer Service,1985-08-27,9999-01-01
247559,Yechezkel,Szilard,Staff,d002,Finance,1985-04-22,9999-01-01
247577,Yuqun,Pileggi,Engineer,d008,Research,1987-12-01,9999-01-01
247590,Venkatesan,Chinen,Engineer,d005,Development,1987-07-12,9999-01-01
247594,Paraskevi,Showalter,Engineer,d004,Production,1986-02-17,9999-01-01
247634,Shiv,Axelband,Engineer,d005,Development,1987-01-28,9999-01-01
247645,Feiyu,Sundgren,Engineer,d005,Development,1988-07-30,9999-01-01
247667,Pranjal,Egerstedt,Technique Leader,d004,Production,1986-09-06,9999-01-01
247677,Weidon,Kavvadias,Staff,d003,Human Resources,1985-03-06,9999-01-01
247678,Vugranam,Khalid,Senior Engineer,d004,Production,1985-08-11,9999-01-01
247681,Alejandra,Muniz,Senior Engineer,d004,Production,1986-08-21,9999-01-01
247689,Gennadi,Fadgyas,Senior Engineer,d005,Development,1985-08-28,9999-01-01
247702,Elzbieta,Vidal,Technique Leader,d005,Development,1988-04-08,9999-01-01
247706,Goa,Sethi,Staff,d008,Research,1985-04-05,9999-01-01
247714,Vivian,Swist,Staff,d007,Sales,1988-02-21,9999-01-01
247715,Harjit,Scharstein,Staff,d007,Sales,1988-04-18,9999-01-01
247722,Roselyn,Molenkamp,Staff,d008,Research,1987-01-16,9999-01-01
247729,Filipp,Morris,Engineer,d008,Research,1986-12-04,9999-01-01
247731,Khatoun,Kopetz,Engineer,d004,Production,1986-08-23,9999-01-01
247761,Kazunori,Bresenham,Senior Engineer,d004,Production,1986-01-24,9999-01-01
247763,Remzi,Cincotta,Senior Engineer,d005,Development,1988-03-03,9999-01-01
247769,Vugranam,Melton,Senior Engineer,d005,Development,1988-11-14,9999-01-01
247774,Pranay,Jeansoulin,Senior Engineer,d004,Production,1985-02-06,9999-01-01
247777,Shen,Herath,Senior Engineer,d006,Quality Management,1987-06-24,9999-01-01
247784,Ortrud,Kaelbling,Staff,d009,Customer Service,1986-09-19,9999-01-01
247790,Goo,Apsitis,Engineer,d005,Development,1988-11-15,9999-01-01
247807,Aemilian,Azumi,Technique Leader,d005,Development,1985-12-28,9999-01-01
247808,Sadun,Mitina,Senior Engineer,d004,Production,1988-02-24,9999-01-01
247817,Chaoyi,Morrow,Engineer,d005,Development,1985-05-05,9999-01-01
247826,Xiaoheng,Kopetz,Senior Staff,d003,Human Resources,1986-09-16,9999-01-01
247827,Arif,Lund,Staff,d007,Sales,1988-06-15,9999-01-01
247855,Shao,Yamaashi,Senior Staff,d007,Sales,1987-03-08,9999-01-01
247858,Conor,Fritzsche,Senior Engineer,d004,Production,1988-08-12,9999-01-01
247860,Inderjeet,Ruther,Senior Staff,d007,Sales,1988-01-24,9999-01-01
247863,Pranav,Bugaenko,Engineer,d005,Development,1985-05-18,9999-01-01
247872,Ger,Imataki,Senior Staff,d007,Sales,1986-02-08,9999-01-01
247876,Felicidad,Beetstra,Senior Engineer,d004,Production,1988-10-02,9999-01-01
247877,Amabile,Jarecki,Senior Staff,d009,Customer Service,1987-11-21,9999-01-01
247878,Doohun,Peha,Senior Staff,d007,Sales,1987-09-09,9999-01-01
247880,Saniya,Oxenboll,Staff,d007,Sales,1988-08-24,9999-01-01
247887,Ashish,Preusig,Staff,d007,Sales,1987-04-07,9999-01-01
247898,Karoline,Krohn,Staff,d008,Research,1988-11-24,9999-01-01
247900,Tuval,Denis,Senior Engineer,d004,Production,1985-12-14,9999-01-01
247910,Mohan,Merli,Engineer,d004,Production,1986-03-28,9999-01-01
247919,Volkmar,Piveteau,Senior Engineer,d006,Quality Management,1985-02-26,9999-01-01
247920,Shunichi,Miculan,Staff,d008,Research,1985-04-04,9999-01-01
247942,Marjo,Merle,Engineer,d004,Production,1988-11-07,9999-01-01
247959,Moni,Piancastelli,Technique Leader,d005,Development,1986-08-27,9999-01-01
247963,Charlene,Back,Senior Engineer,d005,Development,1987-02-22,9999-01-01
247967,Denny,Varker,Technique Leader,d005,Development,1987-05-15,9999-01-01
247968,Pintsang,Zweizig,Staff,d007,Sales,1988-10-04,9999-01-01
247971,Berni,Zweizig,Staff,d001,Marketing,1985-10-31,9999-01-01
247973,Xuejun,Simmel,Senior Engineer,d004,Production,1985-02-02,9999-01-01
247984,Gaetan,Srimani,Senior Staff,d009,Customer Service,1985-10-18,9999-01-01
248000,Turgut,Thorensen,Engineer,d005,Development,1986-04-22,9999-01-01
248012,Shirish,Menhoudj,Engineer,d005,Development,1986-05-01,9999-01-01
248019,Adel,McDermid,Staff,d003,Human Resources,1988-06-28,9999-01-01
248023,Sverrir,Badache,Senior Engineer,d005,Development,1986-04-09,9999-01-01
248035,Chikako,Maraist,Engineer,d004,Production,1986-05-21,9999-01-01
248038,Golgen,Stellhorn,Senior Engineer,d005,Development,1985-02-10,9999-01-01
248049,Lunjin,Henseler,Engineer,d004,Production,1988-07-04,9999-01-01
248050,Conrado,Simmen,Staff,d008,Research,1985-10-10,9999-01-01
248056,Suzette,Kroha,Senior Engineer,d004,Production,1985-04-05,9999-01-01
248063,Lidong,Genther,Technique Leader,d008,Research,1986-11-17,9999-01-01
248066,JiYoung,Hebden,Senior Engineer,d006,Quality Management,1986-11-23,9999-01-01
248083,Zdislav,Wielonsky,Technique Leader,d004,Production,1986-02-22,9999-01-01
248084,Noritoshi,Renear,Engineer,d005,Development,1985-11-28,9999-01-01
248085,Emdad,Marciano,Engineer,d006,Quality Management,1988-03-31,9999-01-01
248087,Christoph,Engelmann,Senior Engineer,d005,Development,1988-09-17,9999-01-01
248092,Macha,Marzano,Staff,d008,Research,1987-11-11,9999-01-01
248130,Jacqueline,Bahr,Senior Staff,d001,Marketing,1987-08-27,9999-01-01
248134,Fayez,Bernardeschi,Technique Leader,d004,Production,1985-07-07,9999-01-01
248172,Alassane,Couchot,Senior Staff,d009,Customer Service,1985-05-18,9999-01-01
248219,Parviz,Levasseur,Engineer,d004,Production,1987-04-23,9999-01-01
248224,Baruch,Ranta,Senior Staff,d002,Finance,1985-12-16,9999-01-01
248227,Zhiguo,Spell,Senior Engineer,d005,Development,1988-03-07,9999-01-01
248232,Hinrich,Rodiger,Staff,d009,Customer Service,1988-06-04,9999-01-01
248233,Annemarie,Dayana,Technique Leader,d005,Development,1986-02-15,9999-01-01
248259,Tze,Serre,Senior Engineer,d004,Production,1985-05-12,9999-01-01
248264,Niteen,Ligten,Engineer,d004,Production,1986-11-08,9999-01-01
248277,Yinlin,Boyle,Senior Staff,d001,Marketing,1986-09-03,9999-01-01
248292,Arunas,Bugrara,Senior Engineer,d004,Production,1986-01-09,9999-01-01
248295,Francesca,Rathonyi,Staff,d009,Customer Service,1986-01-04,9999-01-01
248303,Subir,Hambrick,Senior Engineer,d005,Development,1987-02-03,9999-01-01
248304,Xiaoshan,Krohn,Senior Engineer,d004,Production,1985-03-10,9999-01-01
248310,Christophe,Ratnakar,Engineer,d004,Production,1988-10-13,9999-01-01
248320,Phuoc,Rehfuss,Senior Engineer,d004,Production,1986-12-27,9999-01-01
248324,Rimli,Minakawa,Senior Engineer,d004,Production,1987-11-13,9999-01-01
248327,Xuejia,Siprelle,Senior Staff,d008,Research,1988-09-19,9999-01-01
